captured_at,league,tournament,start_date,fixture_id,game_id,home_player,away_player,provider_player_name,provider_player_id,normalized_selection,book,market,market_id,line,is_main,over_price,under_price,over_implied_prob,under_implied_prob,overround,over_novig_prob,under_novig_prob,has_both_sides,over_odds_id,under_odds_id,grouping_key,odds_timestamp,odds_timestamp_utc
2026-09-19T03:03:08Z,wta,"Singapore, Singapore",2026-09-19T05:20:00Z,20260919E0078EC0,31706-38569-2026-37,Joanna Garland,Ellen Perez,Ellen Perez,1DA6AD5F1A83C831,ellen_perez,DraftKings,Player Sets Won,player_sets_won,0.5,True,225,-330,0.307692,0.767442,1.075134,0.286190,0.713810,True,31706-38569-2026-37:draftkings:player_sets_won:ellen_perez_over_0_5,31706-38569-2026-37:draftkings:player_sets_won:ellen_perez_under_0_5,ellen_perez:0.5,1789783264.4745388,2026-09-19T02:01:04Z
2026-09-19T03:03:08Z,wta,"Singapore, Singapore",2026-09-19T05:20:00Z,20260919E0078EC0,31706-38569-2026-37,Joanna Garland,Ellen Perez,Joanna Garland,03E9EEFC9E646F72,joanna_garland,DraftKings,Player Sets Won,player_sets_won,0.5,True,-5000,1700,0.980392,0.055556,1.035948,0.946372,0.053628,True,31706-38569-2026-37:draftkings:player_sets_won:joanna_garland_over_0_5,31706-38569-2026-37:draftkings:player_sets_won:joanna_garland_under_0_5,joanna_garland:0.5,1789783174.5770118,2026-09-19T01:59:34Z
2026-09-20T03:02:23Z,wta,"Singapore, Singapore",2026-09-20T05:10:00Z,20260920237B2EE3,38569-25511-2026-37,Joanna Garland,Viktoria Morvayova,Joanna Garland,03E9EEFC9E646F72,joanna_garland,DraftKings,Player Games Won,player_games_won,12.5,True,110,-165,0.476190,0.622642,1.098832,0.433361,0.566639,True,38569-25511-2026-37:draftkings:player_games_won:joanna_garland_over_12_5,38569-25511-2026-37:draftkings:player_games_won:joanna_garland_under_12_5,joanna_garland:12.5,1789870615.6641998,2026-09-20T02:16:55Z
2026-09-20T03:02:23Z,wta,"Singapore, Singapore",2026-09-20T05:10:00Z,20260920237B2EE3,38569-25511-2026-37,Joanna Garland,Viktoria Morvayova,Viktoria Morvayova,19820EB4AAEE3B79,viktoria_morvayova,DraftKings,Player Games Won,player_games_won,8.5,True,-110,-135,0.523810,0.574468,1.098278,0.476937,0.523063,True,38569-25511-2026-37:draftkings:player_games_won:viktoria_morvayova_over_8_5,38569-25511-2026-37:draftkings:player_games_won:viktoria_morvayova_under_8_5,viktoria_morvayova:8.5,1789870615.6641998,2026-09-20T02:16:55Z
2026-09-20T03:02:23Z,wta,"Singapore, Singapore",2026-09-20T05:10:00Z,20260920237B2EE3,38569-25511-2026-37,Joanna Garland,Viktoria Morvayova,Joanna Garland,03E9EEFC9E646F72,joanna_garland,DraftKings,Player Sets Won,player_sets_won,0.5,True,-1100,650,0.916667,0.133333,1.050000,0.873016,0.126984,True,38569-25511-2026-37:draftkings:player_sets_won:joanna_garland_over_0_5,38569-25511-2026-37:draftkings:player_sets_won:joanna_garland_under_0_5,joanna_garland:0.5,1789851474.713759,2026-09-19T20:57:54Z
2026-09-20T03:02:23Z,wta,"Singapore, Singapore",2026-09-20T05:10:00Z,20260920237B2EE3,38569-25511-2026-37,Joanna Garland,Viktoria Morvayova,Viktoria Morvayova,19820EB4AAEE3B79,viktoria_morvayova,DraftKings,Player Sets Won,player_sets_won,0.5,True,110,-165,0.476190,0.622642,1.098832,0.433361,0.566639,True,38569-25511-2026-37:draftkings:player_sets_won:viktoria_morvayova_over_0_5,38569-25511-2026-37:draftkings:player_sets_won:viktoria_morvayova_under_0_5,viktoria_morvayova:0.5,1789852274.9709506,2026-09-19T21:11:14Z
2026-09-20T03:02:23Z,wta,"Singapore, Singapore",2026-09-20T04:00:00Z,2026092037DA68E8,32589-42944-2026-37,Anna-Lena Friedsam,Anastasia Kulikova,Anastasia Kulikova,D1AA8672412EAEFC,anastasia_kulikova,DraftKings,Player Games Won,player_games_won,12.5,True,110,-165,0.476190,0.622642,1.098832,0.433361,0.566639,True,32589-42944-2026-37:draftkings:player_games_won:anastasia_kulikova_over_12_5,32589-42944-2026-37:draftkings:player_games_won:anastasia_kulikova_under_12_5,anastasia_kulikova:12.5,1789851554.9513888,2026-09-19T20:59:14Z
2026-09-20T03:02:23Z,wta,"Singapore, Singapore",2026-09-20T04:00:00Z,2026092037DA68E8,32589-42944-2026-37,Anna-Lena Friedsam,Anastasia Kulikova,Anna-Lena Friedsam,672EDFC6B11C,anna-lena_friedsam,DraftKings,Player Games Won,player_games_won,12.5,True,100,-150,0.500000,0.600000,1.100000,0.454545,0.545455,True,32589-42944-2026-37:draftkings:player_games_won:anna-lena_friedsam_over_12_5,32589-42944-2026-37:draftkings:player_games_won:anna-lena_friedsam_under_12_5,anna-lena_friedsam:12.5,1789851495.034492,2026-09-19T20:58:15Z
2026-09-20T03:02:23Z,wta,"Singapore, Singapore",2026-09-20T04:00:00Z,2026092037DA68E8,32589-42944-2026-37,Anna-Lena Friedsam,Anastasia Kulikova,Anastasia Kulikova,D1AA8672412EAEFC,anastasia_kulikova,DraftKings,Player Sets Won,player_sets_won,0.5,True,-240,160,0.705882,0.384615,1.090498,0.647303,0.352697,True,32589-42944-2026-37:draftkings:player_sets_won:anastasia_kulikova_over_0_5,32589-42944-2026-37:draftkings:player_sets_won:anastasia_kulikova_under_0_5,anastasia_kulikova:0.5,1789870745.3172529,2026-09-20T02:19:05Z
2026-09-20T03:02:23Z,wta,"Singapore, Singapore",2026-09-20T04:00:00Z,2026092037DA68E8,32589-42944-2026-37,Anna-Lena Friedsam,Anastasia Kulikova,Anna-Lena Friedsam,672EDFC6B11C,anna-lena_friedsam,DraftKings,Player Sets Won,player_sets_won,0.5,True,-330,215,0.767442,0.317460,1.084902,0.707383,0.292617,True,32589-42944-2026-37:draftkings:player_sets_won:anna-lena_friedsam_over_0_5,32589-42944-2026-37:draftkings:player_sets_won:anna-lena_friedsam_under_0_5,anna-lena_friedsam:0.5,1789851554.9513907,2026-09-19T20:59:14Z
2026-09-20T03:02:23Z,wta,"Seoul, Korea Republic",2026-09-20T04:00:00Z,202609203F56D422,26003-39755-2026-37,Miho Kuramochi,Xinxin Yao,Miho Kuramochi,4AB28E83FBDAE4C9,miho_kuramochi,DraftKings,Player Games Won,player_games_won,10.5,True,-125,-120,0.555556,0.545455,1.101010,0.504587,0.495413,True,26003-39755-2026-37:draftkings:player_games_won:miho_kuramochi_over_10_5,26003-39755-2026-37:draftkings:player_games_won:miho_kuramochi_under_10_5,miho_kuramochi:10.5,1789872964.8224638,2026-09-20T02:56:04Z
2026-09-20T03:02:23Z,wta,"Seoul, Korea Republic",2026-09-20T04:00:00Z,202609203F56D422,26003-39755-2026-37,Miho Kuramochi,Xinxin Yao,Xinxin Yao,B2BD41172A76B1F2,xinxin_yao,DraftKings,Player Games Won,player_games_won,12.5,True,125,-200,0.444444,0.666667,1.111111,0.400000,0.600000,True,26003-39755-2026-37:draftkings:player_games_won:xinxin_yao_over_12_5,26003-39755-2026-37:draftkings:player_games_won:xinxin_yao_under_12_5,xinxin_yao:12.5,1789826874.6503904,2026-09-19T14:07:54Z
2026-09-20T03:02:23Z,wta,"Seoul, Korea Republic",2026-09-20T04:00:00Z,202609203F56D422,26003-39755-2026-37,Miho Kuramochi,Xinxin Yao,Miho Kuramochi,4AB28E83FBDAE4C9,miho_kuramochi,DraftKings,Player Sets Won,player_sets_won,0.5,True,-135,-105,0.574468,0.512195,1.086663,0.528653,0.471347,True,26003-39755-2026-37:draftkings:player_sets_won:miho_kuramochi_over_0_5,26003-39755-2026-37:draftkings:player_sets_won:miho_kuramochi_under_0_5,miho_kuramochi:0.5,1789872964.8224666,2026-09-20T02:56:04Z
2026-09-20T03:02:23Z,wta,"Seoul, Korea Republic",2026-09-20T04:00:00Z,202609203F56D422,26003-39755-2026-37,Miho Kuramochi,Xinxin Yao,Xinxin Yao,B2BD41172A76B1F2,xinxin_yao,DraftKings,Player Sets Won,player_sets_won,0.5,True,-500,320,0.833333,0.238095,1.071429,0.777778,0.222222,True,26003-39755-2026-37:draftkings:player_sets_won:xinxin_yao_over_0_5,26003-39755-2026-37:draftkings:player_sets_won:xinxin_yao_under_0_5,xinxin_yao:0.5,1789872964.8224666,2026-09-20T02:56:04Z
2026-09-20T03:02:23Z,wta,"Seoul, Korea Republic",2026-09-20T04:30:00Z,20260920B3BB0183,12166-34644-2026-37,Alevtina Ibragimova,Sara Saito,Alevtina Ibragimova,7CD7E91EC3A1,alevtina_ibragimova,DraftKings,Player Games Won,player_games_won,12.5,True,110,-165,0.476190,0.622642,1.098832,0.433361,0.566639,True,12166-34644-2026-37:draftkings:player_games_won:alevtina_ibragimova_over_12_5,12166-34644-2026-37:draftkings:player_games_won:alevtina_ibragimova_under_12_5,alevtina_ibragimova:12.5,1789836145.2357347,2026-09-19T16:42:25Z
2026-09-20T03:02:23Z,wta,"Seoul, Korea Republic",2026-09-20T04:30:00Z,20260920B3BB0183,12166-34644-2026-37,Alevtina Ibragimova,Sara Saito,Sara Saito,D50973562939,sara_saito,DraftKings,Player Games Won,player_games_won,9.5,True,-120,-120,0.545455,0.545455,1.090909,0.500000,0.500000,True,12166-34644-2026-37:draftkings:player_games_won:sara_saito_over_9_5,12166-34644-2026-37:draftkings:player_games_won:sara_saito_under_9_5,sara_saito:9.5,1789836145.2357347,2026-09-19T16:42:25Z
2026-09-20T03:02:23Z,wta,"Seoul, Korea Republic",2026-09-20T04:30:00Z,20260920B3BB0183,12166-34644-2026-37,Alevtina Ibragimova,Sara Saito,Alevtina Ibragimova,7CD7E91EC3A1,alevtina_ibragimova,DraftKings,Player Sets Won,player_sets_won,0.5,True,-700,425,0.875000,0.190476,1.065476,0.821229,0.178771,True,12166-34644-2026-37:draftkings:player_sets_won:alevtina_ibragimova_over_0_5,12166-34644-2026-37:draftkings:player_sets_won:alevtina_ibragimova_under_0_5,alevtina_ibragimova:0.5,1789836145.2357452,2026-09-19T16:42:25Z
2026-09-20T03:02:23Z,wta,"Seoul, Korea Republic",2026-09-20T04:30:00Z,20260920B3BB0183,12166-34644-2026-37,Alevtina Ibragimova,Sara Saito,Sara Saito,D50973562939,sara_saito,DraftKings,Player Sets Won,player_sets_won,0.5,True,-115,-120,0.534884,0.545455,1.080338,0.495108,0.504892,True,12166-34644-2026-37:draftkings:player_sets_won:sara_saito_over_0_5,12166-34644-2026-37:draftkings:player_sets_won:sara_saito_under_0_5,sara_saito:0.5,1789836145.2357452,2026-09-19T16:42:25Z
2026-09-20T03:02:23Z,wta,"Singapore, Singapore",2026-09-20T04:00:00Z,20260920D07576E4,16702-19263-2026-37,Nao Hibino,Aoi Ito,Aoi Ito,DED58F833DD7A261,aoi_ito,DraftKings,Player Games Won,player_games_won,12.5,True,-105,-140,0.512195,0.583333,1.095528,0.467532,0.532468,True,16702-19263-2026-37:draftkings:player_games_won:aoi_ito_over_12_5,16702-19263-2026-37:draftkings:player_games_won:aoi_ito_under_12_5,aoi_ito:12.5,1789851504.8879802,2026-09-19T20:58:24Z
2026-09-20T03:02:23Z,wta,"Singapore, Singapore",2026-09-20T04:00:00Z,20260920D07576E4,16702-19263-2026-37,Nao Hibino,Aoi Ito,Nao Hibino,EC210B45F47F,nao_hibino,DraftKings,Player Games Won,player_games_won,12.5,True,110,-165,0.476190,0.622642,1.098832,0.433361,0.566639,True,16702-19263-2026-37:draftkings:player_games_won:nao_hibino_over_12_5,16702-19263-2026-37:draftkings:player_games_won:nao_hibino_under_12_5,nao_hibino:12.5,1789851504.8879802,2026-09-19T20:58:24Z
2026-09-20T03:02:23Z,wta,"Singapore, Singapore",2026-09-20T04:00:00Z,20260920D07576E4,16702-19263-2026-37,Nao Hibino,Aoi Ito,Aoi Ito,DED58F833DD7A261,aoi_ito,DraftKings,Player Sets Won,player_sets_won,0.5,True,-330,225,0.767442,0.307692,1.075134,0.713810,0.286190,True,16702-19263-2026-37:draftkings:player_sets_won:aoi_ito_over_0_5,16702-19263-2026-37:draftkings:player_sets_won:aoi_ito_under_0_5,aoi_ito:0.5,1789851504.8879802,2026-09-19T20:58:24Z
2026-09-20T03:02:23Z,wta,"Singapore, Singapore",2026-09-20T04:00:00Z,20260920D07576E4,16702-19263-2026-37,Nao Hibino,Aoi Ito,Nao Hibino,EC210B45F47F,nao_hibino,DraftKings,Player Sets Won,player_sets_won,0.5,True,-275,195,0.733333,0.338983,1.072316,0.683878,0.316122,True,16702-19263-2026-37:draftkings:player_sets_won:nao_hibino_over_0_5,16702-19263-2026-37:draftkings:player_sets_won:nao_hibino_under_0_5,nao_hibino:0.5,1789851504.8879802,2026-09-19T20:58:24Z
2026-09-20T03:02:23Z,wta,"Singapore, Singapore",2026-09-20T05:10:00Z,20260920F3D910D9,26997-42850-2026-37,Mei Yamaguchi,Kyoka Okamura,Kyoka Okamura,2160A875097E8400,kyoka_okamura,DraftKings,Player Games Won,player_games_won,11.5,True,-120,-120,0.545455,0.545455,1.090909,0.500000,0.500000,True,26997-42850-2026-37:draftkings:player_games_won:kyoka_okamura_over_11_5,26997-42850-2026-37:draftkings:player_games_won:kyoka_okamura_under_11_5,kyoka_okamura:11.5,1789851495.034492,2026-09-19T20:58:15Z
2026-09-20T03:02:23Z,wta,"Singapore, Singapore",2026-09-20T05:10:00Z,20260920F3D910D9,26997-42850-2026-37,Mei Yamaguchi,Kyoka Okamura,Mei Yamaguchi,201B5086C1B01CD9,mei_yamaguchi,DraftKings,Player Games Won,player_games_won,12.5,True,110,-175,0.476190,0.636364,1.112554,0.428016,0.571984,True,26997-42850-2026-37:draftkings:player_games_won:mei_yamaguchi_over_12_5,26997-42850-2026-37:draftkings:player_games_won:mei_yamaguchi_under_12_5,mei_yamaguchi:12.5,1789851484.7418668,2026-09-19T20:58:04Z
2026-09-20T03:02:23Z,wta,"Singapore, Singapore",2026-09-20T05:10:00Z,20260920F3D910D9,26997-42850-2026-37,Mei Yamaguchi,Kyoka Okamura,Kyoka Okamura,2160A875097E8400,kyoka_okamura,DraftKings,Player Sets Won,player_sets_won,0.5,True,-150,105,0.600000,0.487805,1.087805,0.551570,0.448430,True,26997-42850-2026-37:draftkings:player_sets_won:kyoka_okamura_over_0_5,26997-42850-2026-37:draftkings:player_sets_won:kyoka_okamura_under_0_5,kyoka_okamura:0.5,1789832544.7906668,2026-09-19T15:42:24Z
2026-09-20T03:02:23Z,wta,"Singapore, Singapore",2026-09-20T05:10:00Z,20260920F3D910D9,26997-42850-2026-37,Mei Yamaguchi,Kyoka Okamura,Mei Yamaguchi,201B5086C1B01CD9,mei_yamaguchi,DraftKings,Player Sets Won,player_sets_won,0.5,True,-425,290,0.809524,0.256410,1.065934,0.759450,0.240550,True,26997-42850-2026-37:draftkings:player_sets_won:mei_yamaguchi_over_0_5,26997-42850-2026-37:draftkings:player_sets_won:mei_yamaguchi_under_0_5,mei_yamaguchi:0.5,1789842744.6116729,2026-09-19T18:32:24Z
