captured_at,fixture_id,game_id,league,tournament,start_date,status,home_player,away_player,sportsbook,market_id,market,player_id,selection,normalized_selection,selection_line,points,price,is_main,grouping_key,odds_id,odds_timestamp,odds_timestamp_utc
2026-09-19T03:03:08Z,2026091982077F08,16702-12825-2026-37,wta,"Singapore, Singapore",2026-09-19T04:10:00Z,unplayed,Aoi Ito,Sofya Lansere,DraftKings,player_sets_won,Player Sets Won,DF3F0B524AA5,Sofya Lansere,sofya_lansere,under,0.5,100,True,sofya_lansere:0.5,16702-12825-2026-37:draftkings:player_sets_won:sofya_lansere_under_0_5,1789780204.8245785,2026-09-19T01:10:04Z
2026-09-19T03:03:08Z,20260919866137F9,94052-33889-2026-37,wta,"Sao Paulo, Brazil",2026-09-19T16:00:00Z,unplayed,Kaitlin Quevedo,Anna Blinkova,BetMGM,player_sets_won,Player Sets Won,A1E0C3D3DCF1,Anna Blinkova,anna_blinkova,over,0.5,-425,True,anna_blinkova:0.5,94052-33889-2026-37:betmgm:player_sets_won:anna_blinkova_over_0_5,1789777315.997119,2026-09-19T00:21:55Z
2026-09-19T03:03:08Z,20260919866137F9,94052-33889-2026-37,wta,"Sao Paulo, Brazil",2026-09-19T16:00:00Z,unplayed,Kaitlin Quevedo,Anna Blinkova,BetMGM,player_sets_won,Player Sets Won,A1E0C3D3DCF1,Anna Blinkova,anna_blinkova,under,0.5,250,True,anna_blinkova:0.5,94052-33889-2026-37:betmgm:player_sets_won:anna_blinkova_under_0_5,1789777315.997119,2026-09-19T00:21:55Z
2026-09-19T03:03:08Z,20260919866137F9,94052-33889-2026-37,wta,"Sao Paulo, Brazil",2026-09-19T16:00:00Z,unplayed,Kaitlin Quevedo,Anna Blinkova,BetMGM,player_sets_won,Player Sets Won,635381F93957A087,Kaitlin Quevedo,kaitlin_quevedo,over,0.5,-200,True,kaitlin_quevedo:0.5,94052-33889-2026-37:betmgm:player_sets_won:kaitlin_quevedo_over_0_5,1789777315.997119,2026-09-19T00:21:55Z
2026-09-19T03:03:08Z,20260919866137F9,94052-33889-2026-37,wta,"Sao Paulo, Brazil",2026-09-19T16:00:00Z,unplayed,Kaitlin Quevedo,Anna Blinkova,BetMGM,player_sets_won,Player Sets Won,635381F93957A087,Kaitlin Quevedo,kaitlin_quevedo,under,0.5,135,True,kaitlin_quevedo:0.5,94052-33889-2026-37:betmgm:player_sets_won:kaitlin_quevedo_under_0_5,1789777315.997119,2026-09-19T00:21:55Z
2026-09-19T03:03:08Z,20260919866137F9,94052-33889-2026-37,wta,"Sao Paulo, Brazil",2026-09-19T16:00:00Z,unplayed,Kaitlin Quevedo,Anna Blinkova,DraftKings,player_break_points_won,Player Break Points Won,A1E0C3D3DCF1,Anna Blinkova,anna_blinkova,under,0.5,1300,True,anna_blinkova:0.5,94052-33889-2026-37:draftkings:player_break_points_won:anna_blinkova_under_0_5,1789773384.709701,2026-09-18T23:16:24Z
2026-09-19T03:03:08Z,20260919866137F9,94052-33889-2026-37,wta,"Sao Paulo, Brazil",2026-09-19T16:00:00Z,unplayed,Kaitlin Quevedo,Anna Blinkova,DraftKings,player_break_points_won,Player Break Points Won,635381F93957A087,Kaitlin Quevedo,kaitlin_quevedo,under,0.5,750,True,kaitlin_quevedo:0.5,94052-33889-2026-37:draftkings:player_break_points_won:kaitlin_quevedo_under_0_5,1789773234.7932646,2026-09-18T23:13:54Z
2026-09-19T03:03:08Z,20260919866137F9,94052-33889-2026-37,wta,"Sao Paulo, Brazil",2026-09-19T16:00:00Z,unplayed,Kaitlin Quevedo,Anna Blinkova,DraftKings,player_games_won,Player Games Won,A1E0C3D3DCF1,Anna Blinkova,anna_blinkova,over,12.5,110,True,anna_blinkova:12.5,94052-33889-2026-37:draftkings:player_games_won:anna_blinkova_over_12_5,1789773384.709701,2026-09-18T23:16:24Z
2026-09-19T03:03:08Z,20260919866137F9,94052-33889-2026-37,wta,"Sao Paulo, Brazil",2026-09-19T16:00:00Z,unplayed,Kaitlin Quevedo,Anna Blinkova,DraftKings,player_games_won,Player Games Won,A1E0C3D3DCF1,Anna Blinkova,anna_blinkova,under,12.5,-165,True,anna_blinkova:12.5,94052-33889-2026-37:draftkings:player_games_won:anna_blinkova_under_12_5,1789773384.709701,2026-09-18T23:16:24Z
2026-09-19T03:03:08Z,20260919866137F9,94052-33889-2026-37,wta,"Sao Paulo, Brazil",2026-09-19T16:00:00Z,unplayed,Kaitlin Quevedo,Anna Blinkova,DraftKings,player_games_won,Player Games Won,635381F93957A087,Kaitlin Quevedo,kaitlin_quevedo,over,11.5,-150,True,kaitlin_quevedo:11.5,94052-33889-2026-37:draftkings:player_games_won:kaitlin_quevedo_over_11_5,1789773384.709701,2026-09-18T23:16:24Z
2026-09-19T03:03:08Z,20260919866137F9,94052-33889-2026-37,wta,"Sao Paulo, Brazil",2026-09-19T16:00:00Z,unplayed,Kaitlin Quevedo,Anna Blinkova,DraftKings,player_games_won,Player Games Won,635381F93957A087,Kaitlin Quevedo,kaitlin_quevedo,under,11.5,105,True,kaitlin_quevedo:11.5,94052-33889-2026-37:draftkings:player_games_won:kaitlin_quevedo_under_11_5,1789773384.709701,2026-09-18T23:16:24Z
2026-09-19T03:03:08Z,20260919866137F9,94052-33889-2026-37,wta,"Sao Paulo, Brazil",2026-09-19T16:00:00Z,unplayed,Kaitlin Quevedo,Anna Blinkova,DraftKings,player_sets_won,Player Sets Won,A1E0C3D3DCF1,Anna Blinkova,anna_blinkova,over,0.5,-400,True,anna_blinkova:0.5,94052-33889-2026-37:draftkings:player_sets_won:anna_blinkova_over_0_5,1789773384.709701,2026-09-18T23:16:24Z
2026-09-19T03:03:08Z,20260919866137F9,94052-33889-2026-37,wta,"Sao Paulo, Brazil",2026-09-19T16:00:00Z,unplayed,Kaitlin Quevedo,Anna Blinkova,DraftKings,player_sets_won,Player Sets Won,A1E0C3D3DCF1,Anna Blinkova,anna_blinkova,under,0.5,270,True,anna_blinkova:0.5,94052-33889-2026-37:draftkings:player_sets_won:anna_blinkova_under_0_5,1789773384.709701,2026-09-18T23:16:24Z
2026-09-19T03:03:08Z,20260919866137F9,94052-33889-2026-37,wta,"Sao Paulo, Brazil",2026-09-19T16:00:00Z,unplayed,Kaitlin Quevedo,Anna Blinkova,DraftKings,player_sets_won,Player Sets Won,635381F93957A087,Kaitlin Quevedo,kaitlin_quevedo,over,0.5,-200,True,kaitlin_quevedo:0.5,94052-33889-2026-37:draftkings:player_sets_won:kaitlin_quevedo_over_0_5,1789773384.709701,2026-09-18T23:16:24Z
2026-09-19T03:03:08Z,20260919866137F9,94052-33889-2026-37,wta,"Sao Paulo, Brazil",2026-09-19T16:00:00Z,unplayed,Kaitlin Quevedo,Anna Blinkova,DraftKings,player_sets_won,Player Sets Won,635381F93957A087,Kaitlin Quevedo,kaitlin_quevedo,under,0.5,135,True,kaitlin_quevedo:0.5,94052-33889-2026-37:draftkings:player_sets_won:kaitlin_quevedo_under_0_5,1789773384.709701,2026-09-18T23:16:24Z
2026-09-19T03:03:08Z,202609198E2372E7,42850-66868-2026-37,wta,"Singapore, Singapore",2026-09-19T06:30:00Z,unplayed,Mei Yamaguchi,Ulrikke Eikeri,DraftKings,player_games_won,Player Games Won,201B5086C1B01CD9,Mei Yamaguchi,mei_yamaguchi,over,12.5,125,True,mei_yamaguchi:12.5,42850-66868-2026-37:draftkings:player_games_won:mei_yamaguchi_over_12_5,1789786894.8677807,2026-09-19T03:01:34Z
2026-09-19T03:03:08Z,202609198E2372E7,42850-66868-2026-37,wta,"Singapore, Singapore",2026-09-19T06:30:00Z,unplayed,Mei Yamaguchi,Ulrikke Eikeri,DraftKings,player_games_won,Player Games Won,201B5086C1B01CD9,Mei Yamaguchi,mei_yamaguchi,under,12.5,-185,True,mei_yamaguchi:12.5,42850-66868-2026-37:draftkings:player_games_won:mei_yamaguchi_under_12_5,1789786894.8677807,2026-09-19T03:01:34Z
2026-09-19T03:03:08Z,202609198E2372E7,42850-66868-2026-37,wta,"Singapore, Singapore",2026-09-19T06:30:00Z,unplayed,Mei Yamaguchi,Ulrikke Eikeri,DraftKings,player_games_won,Player Games Won,0512406B27C9,Ulrikke Eikeri,ulrikke_eikeri,over,6.5,-140,True,ulrikke_eikeri:6.5,42850-66868-2026-37:draftkings:player_games_won:ulrikke_eikeri_over_6_5,1789786894.8677807,2026-09-19T03:01:34Z
2026-09-19T03:03:08Z,202609198E2372E7,42850-66868-2026-37,wta,"Singapore, Singapore",2026-09-19T06:30:00Z,unplayed,Mei Yamaguchi,Ulrikke Eikeri,DraftKings,player_games_won,Player Games Won,0512406B27C9,Ulrikke Eikeri,ulrikke_eikeri,under,6.5,-105,True,ulrikke_eikeri:6.5,42850-66868-2026-37:draftkings:player_games_won:ulrikke_eikeri_under_6_5,1789786894.8677807,2026-09-19T03:01:34Z
2026-09-19T03:03:08Z,202609198E2372E7,42850-66868-2026-37,wta,"Singapore, Singapore",2026-09-19T06:30:00Z,unplayed,Mei Yamaguchi,Ulrikke Eikeri,DraftKings,player_sets_won,Player Sets Won,201B5086C1B01CD9,Mei Yamaguchi,mei_yamaguchi,over,0.5,-2000,True,mei_yamaguchi:0.5,42850-66868-2026-37:draftkings:player_sets_won:mei_yamaguchi_over_0_5,1789785884.6585188,2026-09-19T02:44:44Z
2026-09-19T03:03:08Z,202609198E2372E7,42850-66868-2026-37,wta,"Singapore, Singapore",2026-09-19T06:30:00Z,unplayed,Mei Yamaguchi,Ulrikke Eikeri,DraftKings,player_sets_won,Player Sets Won,201B5086C1B01CD9,Mei Yamaguchi,mei_yamaguchi,under,0.5,850,True,mei_yamaguchi:0.5,42850-66868-2026-37:draftkings:player_sets_won:mei_yamaguchi_under_0_5,1789786894.8677807,2026-09-19T03:01:34Z
2026-09-19T03:03:08Z,202609198E2372E7,42850-66868-2026-37,wta,"Singapore, Singapore",2026-09-19T06:30:00Z,unplayed,Mei Yamaguchi,Ulrikke Eikeri,DraftKings,player_sets_won,Player Sets Won,0512406B27C9,Ulrikke Eikeri,ulrikke_eikeri,over,0.5,150,True,ulrikke_eikeri:0.5,42850-66868-2026-37:draftkings:player_sets_won:ulrikke_eikeri_over_0_5,1789786894.8677807,2026-09-19T03:01:34Z
2026-09-19T03:03:08Z,202609198E2372E7,42850-66868-2026-37,wta,"Singapore, Singapore",2026-09-19T06:30:00Z,unplayed,Mei Yamaguchi,Ulrikke Eikeri,DraftKings,player_sets_won,Player Sets Won,0512406B27C9,Ulrikke Eikeri,ulrikke_eikeri,under,0.5,-215,True,ulrikke_eikeri:0.5,42850-66868-2026-37:draftkings:player_sets_won:ulrikke_eikeri_under_0_5,1789786894.8677807,2026-09-19T03:01:34Z
2026-09-19T03:03:08Z,202609199C4C78E4,12166-34960-2026-37,wta,"Seoul, Korea Republic",2026-09-19T05:00:00Z,unplayed,Alevtina Ibragimova,Rina Saigo,DraftKings,player_games_won,Player Games Won,7CD7E91EC3A1,Alevtina Ibragimova,alevtina_ibragimova,over,12.5,105,True,alevtina_ibragimova:12.5,12166-34960-2026-37:draftkings:player_games_won:alevtina_ibragimova_over_12_5,1789779605.0164986,2026-09-19T01:00:05Z
2026-09-19T03:03:08Z,202609199C4C78E4,12166-34960-2026-37,wta,"Seoul, Korea Republic",2026-09-19T05:00:00Z,unplayed,Alevtina Ibragimova,Rina Saigo,DraftKings,player_games_won,Player Games Won,7CD7E91EC3A1,Alevtina Ibragimova,alevtina_ibragimova,under,12.5,-165,True,alevtina_ibragimova:12.5,12166-34960-2026-37:draftkings:player_games_won:alevtina_ibragimova_under_12_5,1789779605.0164986,2026-09-19T01:00:05Z
2026-09-19T03:03:08Z,202609199C4C78E4,12166-34960-2026-37,wta,"Seoul, Korea Republic",2026-09-19T05:00:00Z,unplayed,Alevtina Ibragimova,Rina Saigo,DraftKings,player_games_won,Player Games Won,9334B95612061B14,Rina Saigo,rina_saigo,over,8.5,-130,True,rina_saigo:8.5,12166-34960-2026-37:draftkings:player_games_won:rina_saigo_over_8_5,1789779605.016494,2026-09-19T01:00:05Z
2026-09-19T03:03:08Z,202609199C4C78E4,12166-34960-2026-37,wta,"Seoul, Korea Republic",2026-09-19T05:00:00Z,unplayed,Alevtina Ibragimova,Rina Saigo,DraftKings,player_games_won,Player Games Won,9334B95612061B14,Rina Saigo,rina_saigo,under,8.5,-115,True,rina_saigo:8.5,12166-34960-2026-37:draftkings:player_games_won:rina_saigo_under_8_5,1789779605.016494,2026-09-19T01:00:05Z
2026-09-19T03:03:08Z,202609199C4C78E4,12166-34960-2026-37,wta,"Seoul, Korea Republic",2026-09-19T05:00:00Z,unplayed,Alevtina Ibragimova,Rina Saigo,DraftKings,player_sets_won,Player Sets Won,7CD7E91EC3A1,Alevtina Ibragimova,alevtina_ibragimova,over,0.5,-900,True,alevtina_ibragimova:0.5,12166-34960-2026-37:draftkings:player_sets_won:alevtina_ibragimova_over_0_5,1789776194.582414,2026-09-19T00:03:14Z
2026-09-19T03:03:08Z,202609199C4C78E4,12166-34960-2026-37,wta,"Seoul, Korea Republic",2026-09-19T05:00:00Z,unplayed,Alevtina Ibragimova,Rina Saigo,DraftKings,player_sets_won,Player Sets Won,7CD7E91EC3A1,Alevtina Ibragimova,alevtina_ibragimova,under,0.5,550,True,alevtina_ibragimova:0.5,12166-34960-2026-37:draftkings:player_sets_won:alevtina_ibragimova_under_0_5,1789772075.0243838,2026-09-18T22:54:35Z
2026-09-19T03:03:08Z,202609199C4C78E4,12166-34960-2026-37,wta,"Seoul, Korea Republic",2026-09-19T05:00:00Z,unplayed,Alevtina Ibragimova,Rina Saigo,DraftKings,player_sets_won,Player Sets Won,9334B95612061B14,Rina Saigo,rina_saigo,over,0.5,-105,True,rina_saigo:0.5,12166-34960-2026-37:draftkings:player_sets_won:rina_saigo_over_0_5,1789779605.0164986,2026-09-19T01:00:05Z
2026-09-19T03:03:08Z,202609199C4C78E4,12166-34960-2026-37,wta,"Seoul, Korea Republic",2026-09-19T05:00:00Z,unplayed,Alevtina Ibragimova,Rina Saigo,DraftKings,player_sets_won,Player Sets Won,9334B95612061B14,Rina Saigo,rina_saigo,under,0.5,-135,True,rina_saigo:0.5,12166-34960-2026-37:draftkings:player_sets_won:rina_saigo_under_0_5,1789779605.0164986,2026-09-19T01:00:05Z
2026-09-19T03:03:08Z,20260919D965CA46,41921-77778-2026-37,wta,"Seoul, Korea Republic",2026-09-19T03:05:00Z,unplayed,Mai Hontama,Eunhye Lee,DraftKings,player_games_won,Player Games Won,942B0E7BF543CCF0,Eunhye Lee,eunhye_lee,over,8.5,-115,True,eunhye_lee:8.5,41921-77778-2026-37:draftkings:player_games_won:eunhye_lee_over_8_5,1789776424.6344154,2026-09-19T00:07:04Z
2026-09-19T03:03:08Z,20260919D965CA46,41921-77778-2026-37,wta,"Seoul, Korea Republic",2026-09-19T03:05:00Z,unplayed,Mai Hontama,Eunhye Lee,DraftKings,player_games_won,Player Games Won,942B0E7BF543CCF0,Eunhye Lee,eunhye_lee,under,8.5,-125,True,eunhye_lee:8.5,41921-77778-2026-37:draftkings:player_games_won:eunhye_lee_under_8_5,1789776424.6344154,2026-09-19T00:07:04Z
2026-09-19T03:03:08Z,20260919D965CA46,41921-77778-2026-37,wta,"Seoul, Korea Republic",2026-09-19T03:05:00Z,unplayed,Mai Hontama,Eunhye Lee,DraftKings,player_games_won,Player Games Won,63C997CF118B,Mai Hontama,mai_hontama,over,12.5,110,True,mai_hontama:12.5,41921-77778-2026-37:draftkings:player_games_won:mai_hontama_over_12_5,1789776424.6344154,2026-09-19T00:07:04Z
2026-09-19T03:03:08Z,20260919D965CA46,41921-77778-2026-37,wta,"Seoul, Korea Republic",2026-09-19T03:05:00Z,unplayed,Mai Hontama,Eunhye Lee,DraftKings,player_games_won,Player Games Won,63C997CF118B,Mai Hontama,mai_hontama,under,12.5,-165,True,mai_hontama:12.5,41921-77778-2026-37:draftkings:player_games_won:mai_hontama_under_12_5,1789776424.6344154,2026-09-19T00:07:04Z
2026-09-19T03:03:08Z,20260919D965CA46,41921-77778-2026-37,wta,"Seoul, Korea Republic",2026-09-19T03:05:00Z,unplayed,Mai Hontama,Eunhye Lee,DraftKings,player_sets_won,Player Sets Won,942B0E7BF543CCF0,Eunhye Lee,eunhye_lee,over,0.5,105,True,eunhye_lee:0.5,41921-77778-2026-37:draftkings:player_sets_won:eunhye_lee_over_0_5,1789776424.6344154,2026-09-19T00:07:04Z
2026-09-19T03:03:08Z,20260919D965CA46,41921-77778-2026-37,wta,"Seoul, Korea Republic",2026-09-19T03:05:00Z,unplayed,Mai Hontama,Eunhye Lee,DraftKings,player_sets_won,Player Sets Won,942B0E7BF543CCF0,Eunhye Lee,eunhye_lee,under,0.5,-150,True,eunhye_lee:0.5,41921-77778-2026-37:draftkings:player_sets_won:eunhye_lee_under_0_5,1789776424.6344154,2026-09-19T00:07:04Z
2026-09-19T03:03:08Z,20260919D965CA46,41921-77778-2026-37,wta,"Seoul, Korea Republic",2026-09-19T03:05:00Z,unplayed,Mai Hontama,Eunhye Lee,DraftKings,player_sets_won,Player Sets Won,63C997CF118B,Mai Hontama,mai_hontama,over,0.5,-1100,True,mai_hontama:0.5,41921-77778-2026-37:draftkings:player_sets_won:mai_hontama_over_0_5,1789753092.4372654,2026-09-18T17:38:12Z
2026-09-19T03:03:08Z,20260919D965CA46,41921-77778-2026-37,wta,"Seoul, Korea Republic",2026-09-19T03:05:00Z,unplayed,Mai Hontama,Eunhye Lee,DraftKings,player_sets_won,Player Sets Won,63C997CF118B,Mai Hontama,mai_hontama,under,0.5,600,True,mai_hontama:0.5,41921-77778-2026-37:draftkings:player_sets_won:mai_hontama_under_0_5,1789776424.6344154,2026-09-19T00:07:04Z
2026-09-19T03:03:08Z,20260919DB6A4CD0,25741-37036-2026-37,wta,"Seoul, Korea Republic",2026-09-19T03:15:00Z,unplayed,Carol Zhao,YeXin Ma,DraftKings,player_games_won,Player Games Won,A5A6418E91B9,Carol Zhao,carol_zhao,over,9.5,-130,True,carol_zhao:9.5,25741-37036-2026-37:draftkings:player_games_won:carol_zhao_over_9_5,1789780215.229814,2026-09-19T01:10:15Z
2026-09-19T03:03:08Z,20260919DB6A4CD0,25741-37036-2026-37,wta,"Seoul, Korea Republic",2026-09-19T03:15:00Z,unplayed,Carol Zhao,YeXin Ma,DraftKings,player_games_won,Player Games Won,A5A6418E91B9,Carol Zhao,carol_zhao,under,9.5,-115,True,carol_zhao:9.5,25741-37036-2026-37:draftkings:player_games_won:carol_zhao_under_9_5,1789780215.229814,2026-09-19T01:10:15Z
2026-09-19T03:03:08Z,20260919DB6A4CD0,25741-37036-2026-37,wta,"Seoul, Korea Republic",2026-09-19T03:15:00Z,unplayed,Carol Zhao,YeXin Ma,DraftKings,player_games_won,Player Games Won,37A9DCA38D3B,YeXin Ma,yexin_ma,over,12.5,100,True,yexin_ma:12.5,25741-37036-2026-37:draftkings:player_games_won:yexin_ma_over_12_5,1789780215.2298186,2026-09-19T01:10:15Z
2026-09-19T03:03:08Z,20260919DB6A4CD0,25741-37036-2026-37,wta,"Seoul, Korea Republic",2026-09-19T03:15:00Z,unplayed,Carol Zhao,YeXin Ma,DraftKings,player_games_won,Player Games Won,37A9DCA38D3B,YeXin Ma,yexin_ma,under,12.5,-150,True,yexin_ma:12.5,25741-37036-2026-37:draftkings:player_games_won:yexin_ma_under_12_5,1789780215.2298186,2026-09-19T01:10:15Z
2026-09-19T03:03:08Z,20260919DB6A4CD0,25741-37036-2026-37,wta,"Seoul, Korea Republic",2026-09-19T03:15:00Z,unplayed,Carol Zhao,YeXin Ma,DraftKings,player_sets_won,Player Sets Won,A5A6418E91B9,Carol Zhao,carol_zhao,over,0.5,-125,True,carol_zhao:0.5,25741-37036-2026-37:draftkings:player_sets_won:carol_zhao_over_0_5,1789780215.2298186,2026-09-19T01:10:15Z
2026-09-19T03:03:08Z,20260919DB6A4CD0,25741-37036-2026-37,wta,"Seoul, Korea Republic",2026-09-19T03:15:00Z,unplayed,Carol Zhao,YeXin Ma,DraftKings,player_sets_won,Player Sets Won,A5A6418E91B9,Carol Zhao,carol_zhao,under,0.5,-110,True,carol_zhao:0.5,25741-37036-2026-37:draftkings:player_sets_won:carol_zhao_under_0_5,1789780215.2298186,2026-09-19T01:10:15Z
2026-09-19T03:03:08Z,20260919DB6A4CD0,25741-37036-2026-37,wta,"Seoul, Korea Republic",2026-09-19T03:15:00Z,unplayed,Carol Zhao,YeXin Ma,DraftKings,player_sets_won,Player Sets Won,37A9DCA38D3B,YeXin Ma,yexin_ma,over,0.5,-750,True,yexin_ma:0.5,25741-37036-2026-37:draftkings:player_sets_won:yexin_ma_over_0_5,1789776174.7044926,2026-09-19T00:02:54Z
2026-09-19T03:03:08Z,20260919DB6A4CD0,25741-37036-2026-37,wta,"Seoul, Korea Republic",2026-09-19T03:15:00Z,unplayed,Carol Zhao,YeXin Ma,DraftKings,player_sets_won,Player Sets Won,37A9DCA38D3B,YeXin Ma,yexin_ma,under,0.5,450,True,yexin_ma:0.5,25741-37036-2026-37:draftkings:player_sets_won:yexin_ma_under_0_5,1789776174.7044926,2026-09-19T00:02:54Z
2026-09-19T03:03:08Z,20260919E0078EC0,31706-38569-2026-37,wta,"Singapore, Singapore",2026-09-19T05:20:00Z,unplayed,Joanna Garland,Ellen Perez,DraftKings,player_games_won,Player Games Won,1DA6AD5F1A83C831,Ellen Perez,ellen_perez,over,5.5,-140,True,ellen_perez:5.5,31706-38569-2026-37:draftkings:player_games_won:ellen_perez_over_5_5,1789783174.5770118,2026-09-19T01:59:34Z
2026-09-19T03:03:08Z,20260919E0078EC0,31706-38569-2026-37,wta,"Singapore, Singapore",2026-09-19T05:20:00Z,unplayed,Joanna Garland,Ellen Perez,DraftKings,player_games_won,Player Games Won,1DA6AD5F1A83C831,Ellen Perez,ellen_perez,under,5.5,-105,True,ellen_perez:5.5,31706-38569-2026-37:draftkings:player_games_won:ellen_perez_under_5_5,1789783174.5770118,2026-09-19T01:59:34Z
2026-09-19T03:03:08Z,20260919E0078EC0,31706-38569-2026-37,wta,"Singapore, Singapore",2026-09-19T05:20:00Z,unplayed,Joanna Garland,Ellen Perez,DraftKings,player_games_won,Player Games Won,03E9EEFC9E646F72,Joanna Garland,joanna_garland,over,12.5,140,True,joanna_garland:12.5,31706-38569-2026-37:draftkings:player_games_won:joanna_garland_over_12_5,1789783174.5770118,2026-09-19T01:59:34Z
2026-09-19T03:03:08Z,20260919E0078EC0,31706-38569-2026-37,wta,"Singapore, Singapore",2026-09-19T05:20:00Z,unplayed,Joanna Garland,Ellen Perez,DraftKings,player_games_won,Player Games Won,03E9EEFC9E646F72,Joanna Garland,joanna_garland,under,12.5,-215,True,joanna_garland:12.5,31706-38569-2026-37:draftkings:player_games_won:joanna_garland_under_12_5,1789783174.5770118,2026-09-19T01:59:34Z
2026-09-19T03:03:08Z,20260919E0078EC0,31706-38569-2026-37,wta,"Singapore, Singapore",2026-09-19T05:20:00Z,unplayed,Joanna Garland,Ellen Perez,DraftKings,player_sets_won,Player Sets Won,1DA6AD5F1A83C831,Ellen Perez,ellen_perez,over,0.5,225,True,ellen_perez:0.5,31706-38569-2026-37:draftkings:player_sets_won:ellen_perez_over_0_5,1789783264.4745388,2026-09-19T02:01:04Z
2026-09-19T03:03:08Z,20260919E0078EC0,31706-38569-2026-37,wta,"Singapore, Singapore",2026-09-19T05:20:00Z,unplayed,Joanna Garland,Ellen Perez,DraftKings,player_sets_won,Player Sets Won,1DA6AD5F1A83C831,Ellen Perez,ellen_perez,under,0.5,-330,True,ellen_perez:0.5,31706-38569-2026-37:draftkings:player_sets_won:ellen_perez_under_0_5,1789783264.4745388,2026-09-19T02:01:04Z
2026-09-19T03:03:08Z,20260919E0078EC0,31706-38569-2026-37,wta,"Singapore, Singapore",2026-09-19T05:20:00Z,unplayed,Joanna Garland,Ellen Perez,DraftKings,player_sets_won,Player Sets Won,03E9EEFC9E646F72,Joanna Garland,joanna_garland,over,0.5,-5000,True,joanna_garland:0.5,31706-38569-2026-37:draftkings:player_sets_won:joanna_garland_over_0_5,1789783174.5770118,2026-09-19T01:59:34Z
2026-09-19T03:03:08Z,20260919E0078EC0,31706-38569-2026-37,wta,"Singapore, Singapore",2026-09-19T05:20:00Z,unplayed,Joanna Garland,Ellen Perez,DraftKings,player_sets_won,Player Sets Won,03E9EEFC9E646F72,Joanna Garland,joanna_garland,under,0.5,1700,True,joanna_garland:0.5,31706-38569-2026-37:draftkings:player_sets_won:joanna_garland_under_0_5,1789783264.4745388,2026-09-19T02:01:04Z
2026-09-20T03:02:23Z,20260920237B2EE3,38569-25511-2026-37,wta,"Singapore, Singapore",2026-09-20T05:10:00Z,unplayed,Joanna Garland,Viktoria Morvayova,DraftKings,player_games_won,Player Games Won,03E9EEFC9E646F72,Joanna Garland,joanna_garland,over,12.5,110,True,joanna_garland:12.5,38569-25511-2026-37:draftkings:player_games_won:joanna_garland_over_12_5,1789870615.6641998,2026-09-20T02:16:55Z
2026-09-20T03:02:23Z,20260920237B2EE3,38569-25511-2026-37,wta,"Singapore, Singapore",2026-09-20T05:10:00Z,unplayed,Joanna Garland,Viktoria Morvayova,DraftKings,player_games_won,Player Games Won,03E9EEFC9E646F72,Joanna Garland,joanna_garland,under,12.5,-165,True,joanna_garland:12.5,38569-25511-2026-37:draftkings:player_games_won:joanna_garland_under_12_5,1789870615.6641998,2026-09-20T02:16:55Z
2026-09-20T03:02:23Z,20260920237B2EE3,38569-25511-2026-37,wta,"Singapore, Singapore",2026-09-20T05:10:00Z,unplayed,Joanna Garland,Viktoria Morvayova,DraftKings,player_games_won,Player Games Won,19820EB4AAEE3B79,Viktoria Morvayova,viktoria_morvayova,over,8.5,-110,True,viktoria_morvayova:8.5,38569-25511-2026-37:draftkings:player_games_won:viktoria_morvayova_over_8_5,1789870615.6641998,2026-09-20T02:16:55Z
2026-09-20T03:02:23Z,20260920237B2EE3,38569-25511-2026-37,wta,"Singapore, Singapore",2026-09-20T05:10:00Z,unplayed,Joanna Garland,Viktoria Morvayova,DraftKings,player_games_won,Player Games Won,19820EB4AAEE3B79,Viktoria Morvayova,viktoria_morvayova,under,8.5,-135,True,viktoria_morvayova:8.5,38569-25511-2026-37:draftkings:player_games_won:viktoria_morvayova_under_8_5,1789870615.6641998,2026-09-20T02:16:55Z
2026-09-20T03:02:23Z,20260920237B2EE3,38569-25511-2026-37,wta,"Singapore, Singapore",2026-09-20T05:10:00Z,unplayed,Joanna Garland,Viktoria Morvayova,DraftKings,player_sets_won,Player Sets Won,03E9EEFC9E646F72,Joanna Garland,joanna_garland,over,0.5,-1100,True,joanna_garland:0.5,38569-25511-2026-37:draftkings:player_sets_won:joanna_garland_over_0_5,1789851474.713759,2026-09-19T20:57:54Z
2026-09-20T03:02:23Z,20260920237B2EE3,38569-25511-2026-37,wta,"Singapore, Singapore",2026-09-20T05:10:00Z,unplayed,Joanna Garland,Viktoria Morvayova,DraftKings,player_sets_won,Player Sets Won,03E9EEFC9E646F72,Joanna Garland,joanna_garland,under,0.5,650,True,joanna_garland:0.5,38569-25511-2026-37:draftkings:player_sets_won:joanna_garland_under_0_5,1789852274.9709506,2026-09-19T21:11:14Z
2026-09-20T03:02:23Z,20260920237B2EE3,38569-25511-2026-37,wta,"Singapore, Singapore",2026-09-20T05:10:00Z,unplayed,Joanna Garland,Viktoria Morvayova,DraftKings,player_sets_won,Player Sets Won,19820EB4AAEE3B79,Viktoria Morvayova,viktoria_morvayova,over,0.5,110,True,viktoria_morvayova:0.5,38569-25511-2026-37:draftkings:player_sets_won:viktoria_morvayova_over_0_5,1789852274.9709506,2026-09-19T21:11:14Z
