cutoff_date,fold_number,metric,metric_value,modelversion,row_count,run_timestamp,sport,stat_target,test_end_date
2025-10-01,130,prediction_bin_01_coverage,0.7543859649122807,gbm_v1_double_faults,57,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2025-11-01
2025-10-01,130,prediction_bin_02_coverage,0.7719298245614035,gbm_v1_double_faults,57,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2025-11-01
2025-10-01,130,prediction_bin_03_coverage,0.7368421052631579,gbm_v1_double_faults,57,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2025-11-01
2025-10-01,130,prediction_bin_04_coverage,0.7368421052631579,gbm_v1_double_faults,57,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2025-11-01
2025-10-01,130,prediction_bin_05_coverage,0.8070175438596491,gbm_v1_double_faults,57,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2025-11-01
2025-10-01,130,prediction_bin_06_coverage,0.6666666666666666,gbm_v1_double_faults,57,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2025-11-01
2025-10-01,130,prediction_bin_07_coverage,0.8245614035087719,gbm_v1_double_faults,57,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2025-11-01
2025-10-01,130,prediction_bin_08_coverage,0.7017543859649122,gbm_v1_double_faults,57,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2025-11-01
2025-10-01,130,prediction_bin_09_coverage,0.7719298245614035,gbm_v1_double_faults,57,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2025-11-01
2025-10-01,130,prediction_bin_10_coverage,0.7894736842105263,gbm_v1_double_faults,57,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2025-11-01
2025-10-01,130,mae,1.5923601936623186,ensemble_v1_double_faults,570,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2025-11-01
2025-10-01,130,rmse,1.9943613004787213,ensemble_v1_double_faults,570,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2025-11-01
2025-10-01,130,mean_bias,0.37779395901978835,ensemble_v1_double_faults,570,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2025-11-01
2025-10-01,130,interval_coverage,0.7140350877192982,ensemble_v1_double_faults,570,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2025-11-01
2025-10-01,130,interval_crossing_count,0.0,ensemble_v1_double_faults,570,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2025-11-01
2025-10-01,130,interval_repair_count,0.0,ensemble_v1_double_faults,570,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2025-11-01
2025-10-01,130,mae_improvement_over_baseline,4.877761938598394,ensemble_v1_double_faults,570,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2025-11-01
2025-10-01,130,prediction_bin_01_coverage,0.6140350877192983,ensemble_v1_double_faults,57,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2025-11-01
2025-10-01,130,prediction_bin_02_coverage,0.7192982456140351,ensemble_v1_double_faults,57,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2025-11-01
2025-10-01,130,prediction_bin_03_coverage,0.7192982456140351,ensemble_v1_double_faults,57,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2025-11-01
2025-10-01,130,prediction_bin_04_coverage,0.631578947368421,ensemble_v1_double_faults,57,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2025-11-01
2025-10-01,130,prediction_bin_05_coverage,0.7543859649122807,ensemble_v1_double_faults,57,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2025-11-01
2025-10-01,130,prediction_bin_06_coverage,0.7543859649122807,ensemble_v1_double_faults,57,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2025-11-01
2025-10-01,130,prediction_bin_07_coverage,0.6842105263157895,ensemble_v1_double_faults,57,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2025-11-01
2025-10-01,130,prediction_bin_08_coverage,0.7719298245614035,ensemble_v1_double_faults,57,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2025-11-01
2025-10-01,130,prediction_bin_09_coverage,0.7192982456140351,ensemble_v1_double_faults,57,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2025-11-01
2025-10-01,130,prediction_bin_10_coverage,0.7719298245614035,ensemble_v1_double_faults,57,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2025-11-01
2025-10-01,130,mae_absolute_objective,1.5923601936623186,ensemble_v1_double_faults,570,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2025-11-01
2025-10-01,130,weight_absolute_baseline_v1_double_faults,0.4950115339514513,ensemble_v1_double_faults,570,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2025-11-01
2025-10-01,130,weight_absolute_gbm_v1_double_faults,0.5049884660485487,ensemble_v1_double_faults,570,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2025-11-01
2025-10-01,130,mae_squared_objective,1.5929322888273196,ensemble_v1_double_faults,570,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2025-11-01
2025-10-01,130,weight_squared_baseline_v1_double_faults,0.49916560941262794,ensemble_v1_double_faults,570,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2025-11-01
2025-10-01,130,weight_squared_gbm_v1_double_faults,0.500834390587372,ensemble_v1_double_faults,570,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2025-11-01
2025-11-01,131,mae,1.2643070714544955,baseline_v1_double_faults,134,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2025-12-01
2025-11-01,131,rmse,1.5929345031075246,baseline_v1_double_faults,134,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2025-12-01
2025-11-01,131,mean_bias,0.2260340051120122,baseline_v1_double_faults,134,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2025-12-01
2025-11-01,131,interval_coverage,0.6940298507462687,baseline_v1_double_faults,134,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2025-12-01
2025-11-01,131,interval_crossing_count,0.0,baseline_v1_double_faults,134,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2025-12-01
2025-11-01,131,interval_repair_count,0.0,baseline_v1_double_faults,134,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2025-12-01
2025-11-01,131,mae_improvement_over_baseline,0.0,baseline_v1_double_faults,134,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2025-12-01
2025-11-01,131,prediction_bin_01_coverage,0.7692307692307693,baseline_v1_double_faults,13,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2025-12-01
2025-11-01,131,prediction_bin_02_coverage,0.38461538461538464,baseline_v1_double_faults,13,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2025-12-01
2025-11-01,131,prediction_bin_03_coverage,0.6428571428571429,baseline_v1_double_faults,14,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2025-12-01
2025-11-01,131,prediction_bin_04_coverage,0.6923076923076923,baseline_v1_double_faults,13,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2025-12-01
2025-11-01,131,prediction_bin_05_coverage,0.7142857142857143,baseline_v1_double_faults,14,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2025-12-01
2025-11-01,131,prediction_bin_06_coverage,0.9230769230769231,baseline_v1_double_faults,13,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2025-12-01
2025-11-01,131,prediction_bin_07_coverage,0.7692307692307693,baseline_v1_double_faults,13,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2025-12-01
2025-11-01,131,prediction_bin_08_coverage,0.5714285714285714,baseline_v1_double_faults,14,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2025-12-01
2025-11-01,131,prediction_bin_09_coverage,0.7692307692307693,baseline_v1_double_faults,13,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2025-12-01
2025-11-01,131,prediction_bin_10_coverage,0.7142857142857143,baseline_v1_double_faults,14,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2025-12-01
2025-11-01,131,mae,1.2463631974424938,gbm_v1_double_faults,134,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2025-12-01
2025-11-01,131,rmse,1.5221636556999916,gbm_v1_double_faults,134,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2025-12-01
2025-11-01,131,mean_bias,0.36791283707958566,gbm_v1_double_faults,134,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2025-12-01
2025-11-01,131,interval_coverage,0.8134328358208955,gbm_v1_double_faults,134,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2025-12-01
2025-11-01,131,interval_crossing_count,0.0,gbm_v1_double_faults,134,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2025-12-01
2025-11-01,131,interval_repair_count,0.0,gbm_v1_double_faults,134,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2025-12-01
2025-11-01,131,mae_improvement_over_baseline,1.4192654946838628,gbm_v1_double_faults,134,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2025-12-01
2025-11-01,131,prediction_bin_01_coverage,0.8461538461538461,gbm_v1_double_faults,13,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2025-12-01
2025-11-01,131,prediction_bin_02_coverage,0.8461538461538461,gbm_v1_double_faults,13,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2025-12-01
2025-11-01,131,prediction_bin_03_coverage,0.8571428571428571,gbm_v1_double_faults,14,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2025-12-01
2025-11-01,131,prediction_bin_04_coverage,0.8461538461538461,gbm_v1_double_faults,13,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2025-12-01
2025-11-01,131,prediction_bin_05_coverage,0.7142857142857143,gbm_v1_double_faults,14,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2025-12-01
2025-11-01,131,prediction_bin_06_coverage,0.6923076923076923,gbm_v1_double_faults,13,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2025-12-01
2025-11-01,131,prediction_bin_07_coverage,0.6923076923076923,gbm_v1_double_faults,13,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2025-12-01
2025-11-01,131,prediction_bin_08_coverage,0.9285714285714286,gbm_v1_double_faults,14,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2025-12-01
2025-11-01,131,prediction_bin_09_coverage,0.8461538461538461,gbm_v1_double_faults,13,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2025-12-01
2025-11-01,131,prediction_bin_10_coverage,0.8571428571428571,gbm_v1_double_faults,14,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2025-12-01
2025-11-01,131,mae,1.246830840116741,ensemble_v1_double_faults,134,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2025-12-01
2025-11-01,131,rmse,1.5310949314914095,ensemble_v1_double_faults,134,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2025-12-01
2025-11-01,131,mean_bias,0.29767703865434036,ensemble_v1_double_faults,134,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2025-12-01
2025-11-01,131,interval_coverage,0.753731343283582,ensemble_v1_double_faults,134,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2025-12-01
2025-11-01,131,interval_crossing_count,0.0,ensemble_v1_double_faults,134,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2025-12-01
2025-11-01,131,interval_repair_count,0.0,ensemble_v1_double_faults,134,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2025-12-01
2025-11-01,131,mae_improvement_over_baseline,1.3822774334125483,ensemble_v1_double_faults,134,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2025-12-01
2025-11-01,131,prediction_bin_01_coverage,0.7692307692307693,ensemble_v1_double_faults,13,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2025-12-01
2025-11-01,131,prediction_bin_02_coverage,0.8461538461538461,ensemble_v1_double_faults,13,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2025-12-01
2025-11-01,131,prediction_bin_03_coverage,0.5714285714285714,ensemble_v1_double_faults,14,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2025-12-01
2025-11-01,131,prediction_bin_04_coverage,0.8461538461538461,ensemble_v1_double_faults,13,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2025-12-01
2025-11-01,131,prediction_bin_05_coverage,0.7142857142857143,ensemble_v1_double_faults,14,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2025-12-01
2025-11-01,131,prediction_bin_06_coverage,0.8461538461538461,ensemble_v1_double_faults,13,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2025-12-01
2025-11-01,131,prediction_bin_07_coverage,0.6923076923076923,ensemble_v1_double_faults,13,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2025-12-01
2025-11-01,131,prediction_bin_08_coverage,0.6428571428571429,ensemble_v1_double_faults,14,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2025-12-01
2025-11-01,131,prediction_bin_09_coverage,0.8461538461538461,ensemble_v1_double_faults,13,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2025-12-01
2025-11-01,131,prediction_bin_10_coverage,0.7857142857142857,ensemble_v1_double_faults,14,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2025-12-01
2025-11-01,131,mae_absolute_objective,1.246830840116741,ensemble_v1_double_faults,134,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2025-12-01
2025-11-01,131,weight_absolute_baseline_v1_double_faults,0.4950407150327942,ensemble_v1_double_faults,134,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2025-12-01
2025-11-01,131,weight_absolute_gbm_v1_double_faults,0.5049592849672058,ensemble_v1_double_faults,134,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2025-12-01
2025-11-01,131,mae_squared_objective,1.2468826502143044,ensemble_v1_double_faults,134,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2025-12-01
2025-11-01,131,weight_squared_baseline_v1_double_faults,0.4991759295671034,ensemble_v1_double_faults,134,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2025-12-01
2025-11-01,131,weight_squared_gbm_v1_double_faults,0.5008240704328966,ensemble_v1_double_faults,134,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2025-12-01
2025-12-01,132,mae,1.8622263615863002,baseline_v1_double_faults,27,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2026-01-01
2025-12-01,132,rmse,2.2073370528790415,baseline_v1_double_faults,27,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2026-01-01
2025-12-01,132,mean_bias,1.4003024337172012,baseline_v1_double_faults,27,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2026-01-01
2025-12-01,132,interval_coverage,0.5185185185185185,baseline_v1_double_faults,27,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2026-01-01
2025-12-01,132,interval_crossing_count,0.0,baseline_v1_double_faults,27,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2026-01-01
2025-12-01,132,interval_repair_count,0.0,baseline_v1_double_faults,27,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2026-01-01
2025-12-01,132,mae_improvement_over_baseline,0.0,baseline_v1_double_faults,27,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2026-01-01
2025-12-01,132,prediction_bin_01_coverage,0.5,baseline_v1_double_faults,2,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2026-01-01
2025-12-01,132,prediction_bin_02_coverage,0.3333333333333333,baseline_v1_double_faults,3,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2026-01-01
2025-12-01,132,prediction_bin_03_coverage,0.6666666666666666,baseline_v1_double_faults,3,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2026-01-01
2025-12-01,132,prediction_bin_04_coverage,0.0,baseline_v1_double_faults,2,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2026-01-01
2025-12-01,132,prediction_bin_05_coverage,0.6666666666666666,baseline_v1_double_faults,3,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2026-01-01
2025-12-01,132,prediction_bin_06_coverage,0.3333333333333333,baseline_v1_double_faults,3,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2026-01-01
2025-12-01,132,prediction_bin_07_coverage,0.5,baseline_v1_double_faults,2,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2026-01-01
2025-12-01,132,prediction_bin_08_coverage,1.0,baseline_v1_double_faults,3,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2026-01-01
2025-12-01,132,prediction_bin_09_coverage,0.3333333333333333,baseline_v1_double_faults,3,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2026-01-01
2025-12-01,132,prediction_bin_10_coverage,0.6666666666666666,baseline_v1_double_faults,3,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2026-01-01
2025-12-01,132,mae,2.150410279052239,gbm_v1_double_faults,27,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2026-01-01
2025-12-01,132,rmse,2.4159417168237667,gbm_v1_double_faults,27,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2026-01-01
2025-12-01,132,mean_bias,1.7532700980434086,gbm_v1_double_faults,27,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2026-01-01
2025-12-01,132,interval_coverage,0.6666666666666666,gbm_v1_double_faults,27,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2026-01-01
2025-12-01,132,interval_crossing_count,0.0,gbm_v1_double_faults,27,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2026-01-01
2025-12-01,132,interval_repair_count,0.0,gbm_v1_double_faults,27,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2026-01-01
2025-12-01,132,mae_improvement_over_baseline,-15.475235632496103,gbm_v1_double_faults,27,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2026-01-01
2025-12-01,132,prediction_bin_01_coverage,0.5,gbm_v1_double_faults,2,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2026-01-01
2025-12-01,132,prediction_bin_02_coverage,0.6666666666666666,gbm_v1_double_faults,3,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2026-01-01
2025-12-01,132,prediction_bin_03_coverage,0.6666666666666666,gbm_v1_double_faults,3,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2026-01-01
2025-12-01,132,prediction_bin_04_coverage,1.0,gbm_v1_double_faults,2,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2026-01-01
2025-12-01,132,prediction_bin_05_coverage,0.3333333333333333,gbm_v1_double_faults,3,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2026-01-01
2025-12-01,132,prediction_bin_06_coverage,1.0,gbm_v1_double_faults,3,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2026-01-01
2025-12-01,132,prediction_bin_07_coverage,1.0,gbm_v1_double_faults,2,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2026-01-01
2025-12-01,132,prediction_bin_08_coverage,0.6666666666666666,gbm_v1_double_faults,3,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2026-01-01
2025-12-01,132,prediction_bin_09_coverage,0.3333333333333333,gbm_v1_double_faults,3,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2026-01-01
2025-12-01,132,prediction_bin_10_coverage,0.6666666666666666,gbm_v1_double_faults,3,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2026-01-01
2025-12-01,132,mae,2.007434375596486,ensemble_v1_double_faults,27,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2026-01-01
2025-12-01,132,rmse,2.300646500630325,ensemble_v1_double_faults,27,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2026-01-01
2025-12-01,132,mean_bias,1.578531890617346,ensemble_v1_double_faults,27,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2026-01-01
2025-12-01,132,interval_coverage,0.6296296296296297,ensemble_v1_double_faults,27,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2026-01-01
2025-12-01,132,interval_crossing_count,0.0,ensemble_v1_double_faults,27,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2026-01-01
2025-12-01,132,interval_repair_count,0.0,ensemble_v1_double_faults,27,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2026-01-01
2025-12-01,132,mae_improvement_over_baseline,-7.797549052333958,ensemble_v1_double_faults,27,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2026-01-01
2025-12-01,132,prediction_bin_01_coverage,0.5,ensemble_v1_double_faults,2,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2026-01-01
2025-12-01,132,prediction_bin_02_coverage,0.6666666666666666,ensemble_v1_double_faults,3,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2026-01-01
2025-12-01,132,prediction_bin_03_coverage,0.6666666666666666,ensemble_v1_double_faults,3,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2026-01-01
2025-12-01,132,prediction_bin_04_coverage,0.5,ensemble_v1_double_faults,2,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2026-01-01
2025-12-01,132,prediction_bin_05_coverage,1.0,ensemble_v1_double_faults,3,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2026-01-01
2025-12-01,132,prediction_bin_06_coverage,0.0,ensemble_v1_double_faults,3,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2026-01-01
2025-12-01,132,prediction_bin_07_coverage,1.0,ensemble_v1_double_faults,2,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2026-01-01
2025-12-01,132,prediction_bin_08_coverage,1.0,ensemble_v1_double_faults,3,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2026-01-01
2025-12-01,132,prediction_bin_09_coverage,0.3333333333333333,ensemble_v1_double_faults,3,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2026-01-01
2025-12-01,132,prediction_bin_10_coverage,0.6666666666666666,ensemble_v1_double_faults,3,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2026-01-01
2025-12-01,132,mae_absolute_objective,2.007434375596486,ensemble_v1_double_faults,27,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2026-01-01
2025-12-01,132,weight_absolute_baseline_v1_double_faults,0.4950544344044279,ensemble_v1_double_faults,27,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2026-01-01
2025-12-01,132,weight_absolute_gbm_v1_double_faults,0.504945565595572,ensemble_v1_double_faults,27,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2026-01-01
2025-12-01,132,mae_squared_objective,2.0062433627985405,ensemble_v1_double_faults,27,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2026-01-01
2025-12-01,132,weight_squared_baseline_v1_double_faults,0.49917831928855233,ensemble_v1_double_faults,27,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2026-01-01
2025-12-01,132,weight_squared_gbm_v1_double_faults,0.5008216807114476,ensemble_v1_double_faults,27,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2026-01-01
2026-01-01,133,mae,1.710422573989258,baseline_v1_double_faults,217,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2026-02-01
2026-01-01,133,rmse,2.3670850139435013,baseline_v1_double_faults,217,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2026-02-01
2026-01-01,133,mean_bias,0.03394867528695992,baseline_v1_double_faults,217,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2026-02-01
2026-01-01,133,interval_coverage,0.576036866359447,baseline_v1_double_faults,217,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2026-02-01
2026-01-01,133,interval_crossing_count,0.0,baseline_v1_double_faults,217,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2026-02-01
2026-01-01,133,interval_repair_count,0.0,baseline_v1_double_faults,217,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2026-02-01
2026-01-01,133,mae_improvement_over_baseline,0.0,baseline_v1_double_faults,217,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2026-02-01
2026-01-01,133,prediction_bin_01_coverage,0.47619047619047616,baseline_v1_double_faults,21,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2026-02-01
2026-01-01,133,prediction_bin_02_coverage,0.5909090909090909,baseline_v1_double_faults,22,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2026-02-01
2026-01-01,133,prediction_bin_03_coverage,0.5909090909090909,baseline_v1_double_faults,22,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2026-02-01
2026-01-01,133,prediction_bin_04_coverage,0.5238095238095238,baseline_v1_double_faults,21,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2026-02-01
2026-01-01,133,prediction_bin_05_coverage,0.5454545454545454,baseline_v1_double_faults,22,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2026-02-01
2026-01-01,133,prediction_bin_06_coverage,0.8181818181818182,baseline_v1_double_faults,22,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2026-02-01
2026-01-01,133,prediction_bin_07_coverage,0.6666666666666666,baseline_v1_double_faults,21,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2026-02-01
2026-01-01,133,prediction_bin_08_coverage,0.6363636363636364,baseline_v1_double_faults,22,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2026-02-01
2026-01-01,133,prediction_bin_09_coverage,0.5909090909090909,baseline_v1_double_faults,22,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2026-02-01
2026-01-01,133,prediction_bin_10_coverage,0.3181818181818182,baseline_v1_double_faults,22,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2026-02-01
2026-01-01,133,mae,1.516988765925368,gbm_v1_double_faults,217,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2026-02-01
2026-01-01,133,rmse,2.040996885417329,gbm_v1_double_faults,217,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2026-02-01
2026-01-01,133,mean_bias,-0.5043853036236776,gbm_v1_double_faults,217,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2026-02-01
2026-01-01,133,interval_coverage,0.815668202764977,gbm_v1_double_faults,217,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2026-02-01
2026-01-01,133,interval_crossing_count,0.0,gbm_v1_double_faults,217,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2026-02-01
2026-01-01,133,interval_repair_count,0.0,gbm_v1_double_faults,217,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2026-02-01
2026-01-01,133,mae_improvement_over_baseline,11.309123897537194,gbm_v1_double_faults,217,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2026-02-01
2026-01-01,133,prediction_bin_01_coverage,0.7619047619047619,gbm_v1_double_faults,21,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2026-02-01
2026-01-01,133,prediction_bin_02_coverage,0.9545454545454546,gbm_v1_double_faults,22,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2026-02-01
2026-01-01,133,prediction_bin_03_coverage,0.7727272727272727,gbm_v1_double_faults,22,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2026-02-01
2026-01-01,133,prediction_bin_04_coverage,0.6666666666666666,gbm_v1_double_faults,21,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2026-02-01
2026-01-01,133,prediction_bin_05_coverage,0.7272727272727273,gbm_v1_double_faults,22,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2026-02-01
2026-01-01,133,prediction_bin_06_coverage,0.9090909090909091,gbm_v1_double_faults,22,2026-09-25 14:59:15.344040+00:00,tennis,double_faults,2026-02-01
